DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
Ribosomal_L28_int_Ribosomal_L9_N,19,1.0,1.0,0.833,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,20,1.0,1.0,1.0,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,21,0.938,1.0,0.9,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,22,1.0,1.0,1.0,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,23,0.975,0.889,0.889,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,24,1.0,1.0,0.667,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,25,1.0,1.0,1.0,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,26,0.953,0.875,0.875,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,27,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,1,1.0,1.0,0.957,0.0,0.0,0.0
Rieske_int_V-set,2,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,3,1.0,1.0,0.957,0.0,0.0,0.0
Rieske_int_V-set,4,1.0,1.0,0.889,0.0,0.0,0.0
Rieske_int_V-set,5,0.973,1.0,0.87,0.0,0.0,0.0
Rieske_int_V-set,6,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,7,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,8,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,9,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,10,1.0,1.0,0.8,0.0,0.0,0.0
Rieske_int_V-set,11,1.0,1.0,0.957,0.0,0.0,0.0
Rieske_int_V-set,12,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,13,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,14,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,15,0.968,1.0,0.926,0.0,0.0,0.0
Rieske_int_V-set,16,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,17,1.0,1.0,0.957,0.0,0.0,0.0
Rieske_int_V-set,18,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,19,1.0,1.0,0.96,0.0,0.0,0.0
Rieske_int_V-set,20,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,1,1.0,1.0,0.963,0.0,0.0,0.0
TetR_C_2_int_TetR_N,2,0.971,1.0,0.935,0.0,0.0,0.0
TetR_C_2_int_TetR_N,3,1.0,1.0,0.917,0.0,0.0,0.0
TetR_C_2_int_TetR_N,4,0.91,1.0,0.909,0.0,0.0,0.0
TetR_C_2_int_TetR_N,5,0.964,1.0,0.909,0.0,0.0,0.0
TetR_C_2_int_TetR_N,6,0.964,1.0,0.885,0.0,0.0,0.0
TetR_C_2_int_TetR_N,7,0.914,1.0,0.818,0.0,0.0,0.0
TetR_C_2_int_TetR_N,8,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,9,0.926,1.0,0.893,0.0,0.0,0.0
TetR_C_2_int_TetR_N,10,1.0,1.0,0.933,0.0,0.0,0.0
TetR_C_2_int_TetR_N,11,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,12,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,13,1.0,1.0,0.923,0.0,0.0,0.0
TetR_C_2_int_TetR_N,14,0.952,0.964,0.844,0.0,0.0,0.0
TetR_C_2_int_TetR_N,15,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,16,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,17,0.921,1.0,0.852,0.0,0.0,0.0
TetR_C_2_int_TetR_N,18,0.958,1.0,0.96,0.0,0.0,0.0
TetR_C_2_int_TetR_N,19,0.91,1.0,0.909,0.0,0.0,0.0
TetR_C_2_int_TetR_N,20,1.0,1.0,0.917,0.0,0.0,0.0
TetR_C_2_int_TetR_N,21,0.996,0.964,0.964,0.0,0.0,0.0
TetR_C_2_int_TetR_N,22,0.949,1.0,0.941,0.0,0.0,0.0
TetR_C_2_int_TetR_N,23,0.983,0.909,0.952,0.0,0.0,0.0
TetR_C_2_int_TetR_N,24,0.992,0.935,0.935,0.0,0.0,0.0
TetR_C_2_int_TetR_N,25,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,26,1.0,1.0,0.917,0.0,0.0,0.0
TetR_C_2_int_TetR_N,27,0.964,1.0,0.886,0.0,0.0,0.0
TetR_C_2_int_TetR_N,28,0.888,0.962,0.862,0.0,0.0,0.0
TetR_C_2_int_TetR_N,29,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,30,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,31,0.996,0.938,0.968,0.0,0.0,0.0
TetR_C_2_int_TetR_N,32,0.999,1.0,0.964,0.0,0.0,0.0
TetR_C_2_int_TetR_N,33,0.963,1.0,0.75,0.0,0.0,0.0
TetR_C_2_int_TetR_N,34,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,35,0.964,1.0,0.929,0.0,0.0,0.0
TetR_C_2_int_TetR_N,36,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,37,1.0,1.0,0.875,0.0,0.0,0.0
TetR_C_2_int_TetR_N,38,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,39,0.982,0.971,0.943,0.0,0.0,0.0
UreE_C_int_UreE_N,1,0.967,0.909,0.909,0.0,0.0,0.0
UreE_C_int_UreE_N,2,0.978,0.9,0.9,0.0,0.0,0.0
UreE_C_int_UreE_N,3,1.0,1.0,0.875,0.0,0.0,0.0
UreE_C_int_UreE_N,4,0.882,0.333,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,5,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,6,0.891,0.312,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,7,0.796,0.429,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,8,0.896,0.762,0.842,0.0,0.0,0.0
UreE_C_int_UreE_N,9,0.949,1.0,0.933,0.0,0.0,0.0
UreE_C_int_UreE_N,10,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,11,0.903,1.0,0.875,0.0,0.0,0.0
UreE_C_int_UreE_N,12,0.98,0.929,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,13,1.0,1.0,0.833,0.0,0.0,0.0
UreE_C_int_UreE_N,14,1.0,1.0,0.765,0.0,0.0,0.0
UreE_C_int_UreE_N,15,1.0,1.0,0.933,0.0,0.0,0.0
UreE_C_int_UreE_N,16,1.0,1.0,0.929,0.0,0.0,0.0
UreE_C_int_UreE_N,17,0.991,0.933,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,18,0.995,0.929,0.929,0.0,0.0,0.0
UreE_C_int_UreE_N,19,0.99,1.0,0.824,0.0,0.0,0.0
UreE_C_int_UreE_N,20,1.0,0.933,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,21,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,22,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,23,1.0,1.0,0.917,0.0,0.0,0.0
UreE_C_int_UreE_N,24,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,25,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,26,0.929,0.867,0.867,0.0,0.0,0.0
UreE_C_int_UreE_N,27,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,28,1.0,1.0,0.889,0.0,0.0,0.0
efhand_int_Troponin,1,0.82,0.6,0.75,0.0,0.0,0.0
efhand_int_Troponin,2,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,3,1.0,0.941,1.0,0.0,0.0,0.0
efhand_int_Troponin,4,0.99,0.8,1.0,0.0,0.0,0.0
efhand_int_Troponin,5,0.998,0.958,0.958,0.0,0.0,0.0
efhand_int_Troponin,6,0.969,0.941,0.842,0.0,0.0,0.0
efhand_int_Troponin,7,0.988,0.889,1.0,0.0,0.0,0.0
efhand_int_Troponin,8,0.998,1.0,0.88,0.0,0.0,0.0
efhand_int_Troponin,9,0.983,0.824,1.0,0.0,0.0,0.0
efhand_int_Troponin,10,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,11,0.613,0.062,1.0,0.0,0.0,0.0
efhand_int_Troponin,12,0.942,1.0,0.893,0.0,0.0,0.0
efhand_int_Troponin,13,0.972,0.333,1.0,0.0,0.0,0.0
efhand_int_Troponin,14,0.984,0.938,0.882,0.0,0.0,0.0
efhand_int_Troponin,15,0.728,0.111,1.0,0.0,0.0,0.0
efhand_int_Troponin,16,0.914,0.111,1.0,0.0,0.0,0.0
efhand_int_Troponin,17,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,18,0.96,1.0,0.909,0.0,0.0,0.0
efhand_int_Troponin,19,1.0,1.0,0.929,0.0,0.0,0.0
efhand_int_Troponin,20,1.0,1.0,0.864,0.0,0.0,0.0
efhand_int_Troponin,21,0.974,0.929,0.929,0.0,0.0,0.0
efhand_int_Troponin,22,0.857,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,23,1.0,1.0,0.909,0.0,0.0,0.0
efhand_int_Troponin,24,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,25,1.0,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,26,1.0,1.0,0.909,0.0,0.0,0.0
efhand_int_Troponin,27,1.0,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,28,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,29,1.0,1.0,0.833,0.0,0.0,0.0
efhand_int_Troponin,30,1.0,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,31,0.878,1.0,0.778,0.0,0.0,0.0
efhand_int_Troponin,32,1.0,1.0,0.909,0.0,0.0,0.0
efhand_int_Troponin,33,1.0,1.0,0.933,0.0,0.0,0.0
efhand_int_Troponin,34,1.0,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,35,0.955,1.0,0.87,0.0,0.0,0.0
efhand_int_Troponin,36,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,37,1.0,1.0,0.778,0.0,0.0,0.0
efhand_int_Troponin,38,1.0,1.0,0.952,0.0,0.0,0.0
efhand_int_Troponin,39,1.0,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,40,1.0,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,41,1.0,1.0,0.952,0.0,0.0,0.0
efhand_int_Troponin,42,0.934,1.0,0.933,0.0,0.0,0.0
efhand_int_Troponin,43,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,44,0.96,1.0,0.87,0.0,0.0,0.0
efhand_int_Troponin,45,0.959,1.0,0.875,0.0,0.0,0.0
FGF_int_I-set,0.958418181818
DrsE_int_DsrH,0.960285714286
efhand_int_Troponin,0.963911111111
UreE_C_int_UreE_N,0.969535714286
Activin_recp_int_TGF_beta,0.970276595745
TetR_C_2_int_TetR_N,0.976051282051
EpoR_lig-bind_int_fn3,0.977129032258
MHC_II_alpha_int_V-set,0.981657894737
Ribosomal_L28_int_Ribosomal_L9_N,0.981777777778
Desulfoferrod_N_int_Desulfoferrodox,0.987837837838
Gelsolin_int_Sec23_helical,0.992666666667
E2_bind_int_ThiF,0.994846153846
Rieske_int_V-set,0.99705
GFRP_int_GTP_cyclohydroI,1.0
