DDI,sequence_num,auc,sens,spec,blAUC,blSens,blSpec
Ribosomal_L28_int_Ribosomal_L9_N,19,0.89,0.9,0.75,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,20,1.0,0.889,1.0,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,21,0.877,0.889,0.8,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,22,0.984,1.0,0.889,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,23,0.852,0.667,0.75,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,24,0.75,1.0,0.667,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,25,1.0,1.0,1.0,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,26,0.906,0.75,0.667,0.0,0.0,0.0
Ribosomal_L28_int_Ribosomal_L9_N,27,0.93,0.9,0.818,0.0,0.0,0.0
Rieske_int_V-set,1,1.0,1.0,0.957,0.0,0.0,0.0
Rieske_int_V-set,2,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,3,1.0,1.0,0.917,0.0,0.0,0.0
Rieske_int_V-set,4,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,5,0.985,1.0,0.87,0.0,0.0,0.0
Rieske_int_V-set,6,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,7,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,8,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,9,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,10,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,11,0.961,1.0,0.957,0.0,0.0,0.0
Rieske_int_V-set,12,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,13,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,14,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,15,0.976,1.0,0.926,0.0,0.0,0.0
Rieske_int_V-set,16,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,17,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,18,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,19,1.0,1.0,1.0,0.0,0.0,0.0
Rieske_int_V-set,20,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,1,1.0,1.0,0.963,0.0,0.0,0.0
TetR_C_2_int_TetR_N,2,0.974,0.966,0.903,0.0,0.0,0.0
TetR_C_2_int_TetR_N,3,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,4,0.9,1.0,0.909,0.0,0.0,0.0
TetR_C_2_int_TetR_N,5,0.963,1.0,0.857,0.0,0.0,0.0
TetR_C_2_int_TetR_N,6,0.943,0.957,0.88,0.0,0.0,0.0
TetR_C_2_int_TetR_N,7,0.926,1.0,0.818,0.0,0.0,0.0
TetR_C_2_int_TetR_N,8,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,9,0.958,1.0,0.862,0.0,0.0,0.0
TetR_C_2_int_TetR_N,10,0.977,1.0,0.875,0.0,0.0,0.0
TetR_C_2_int_TetR_N,11,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,12,0.98,1.0,0.909,0.0,0.0,0.0
TetR_C_2_int_TetR_N,13,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,14,0.96,0.964,0.871,0.0,0.0,0.0
TetR_C_2_int_TetR_N,15,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,16,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,17,0.928,1.0,0.767,0.0,0.0,0.0
TetR_C_2_int_TetR_N,18,0.979,1.0,0.923,0.0,0.0,0.0
TetR_C_2_int_TetR_N,19,0.94,1.0,0.833,0.0,0.0,0.0
TetR_C_2_int_TetR_N,20,0.917,1.0,0.917,0.0,0.0,0.0
TetR_C_2_int_TetR_N,21,0.981,0.964,0.931,0.0,0.0,0.0
TetR_C_2_int_TetR_N,22,0.918,0.75,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,23,0.992,0.864,0.95,0.0,0.0,0.0
TetR_C_2_int_TetR_N,24,0.97,0.935,0.879,0.0,0.0,0.0
TetR_C_2_int_TetR_N,25,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,26,0.942,1.0,0.846,0.0,0.0,0.0
TetR_C_2_int_TetR_N,27,0.947,0.935,0.829,0.0,0.0,0.0
TetR_C_2_int_TetR_N,28,0.914,0.923,0.8,0.0,0.0,0.0
TetR_C_2_int_TetR_N,29,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,30,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,31,0.982,0.906,0.906,0.0,0.0,0.0
TetR_C_2_int_TetR_N,32,1.0,1.0,0.964,0.0,0.0,0.0
TetR_C_2_int_TetR_N,33,0.963,0.889,0.8,0.0,0.0,0.0
TetR_C_2_int_TetR_N,34,0.988,0.889,0.889,0.0,0.0,0.0
TetR_C_2_int_TetR_N,35,0.969,0.962,0.962,0.0,0.0,0.0
TetR_C_2_int_TetR_N,36,1.0,1.0,0.97,0.0,0.0,0.0
TetR_C_2_int_TetR_N,37,0.959,1.0,0.778,0.0,0.0,0.0
TetR_C_2_int_TetR_N,38,1.0,1.0,1.0,0.0,0.0,0.0
TetR_C_2_int_TetR_N,39,0.971,0.971,0.943,0.0,0.0,0.0
UreE_C_int_UreE_N,1,0.948,0.909,0.769,0.0,0.0,0.0
UreE_C_int_UreE_N,2,0.953,1.0,0.909,0.0,0.0,0.0
UreE_C_int_UreE_N,3,1.0,1.0,0.875,0.0,0.0,0.0
UreE_C_int_UreE_N,4,0.833,0.0,0.0,0.0,0.0,0.0
UreE_C_int_UreE_N,5,1.0,1.0,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,6,0.852,0.0,0.0,0.0,0.0,0.0
UreE_C_int_UreE_N,7,0.837,0.0,0.0,0.0,0.0,0.0
UreE_C_int_UreE_N,8,0.952,0.762,0.941,0.0,0.0,0.0
UreE_C_int_UreE_N,9,0.969,1.0,0.933,0.0,0.0,0.0
UreE_C_int_UreE_N,10,1.0,1.0,0.875,0.0,0.0,0.0
UreE_C_int_UreE_N,11,0.913,0.786,0.846,0.0,0.0,0.0
UreE_C_int_UreE_N,12,0.98,0.929,0.929,0.0,0.0,0.0
UreE_C_int_UreE_N,13,1.0,1.0,0.938,0.0,0.0,0.0
UreE_C_int_UreE_N,14,0.97,1.0,0.929,0.0,0.0,0.0
UreE_C_int_UreE_N,15,0.969,1.0,0.933,0.0,0.0,0.0
UreE_C_int_UreE_N,16,1.0,1.0,0.929,0.0,0.0,0.0
UreE_C_int_UreE_N,17,0.996,0.933,0.933,0.0,0.0,0.0
UreE_C_int_UreE_N,18,1.0,1.0,0.933,0.0,0.0,0.0
UreE_C_int_UreE_N,19,0.974,0.929,0.929,0.0,0.0,0.0
UreE_C_int_UreE_N,20,0.991,0.867,1.0,0.0,0.0,0.0
UreE_C_int_UreE_N,21,0.979,1.0,0.75,0.0,0.0,0.0
UreE_C_int_UreE_N,22,0.994,0.923,0.923,0.0,0.0,0.0
UreE_C_int_UreE_N,23,1.0,1.0,0.846,0.0,0.0,0.0
UreE_C_int_UreE_N,24,1.0,1.0,0.917,0.0,0.0,0.0
UreE_C_int_UreE_N,25,0.951,0.917,0.917,0.0,0.0,0.0
UreE_C_int_UreE_N,26,0.956,0.933,0.875,0.0,0.0,0.0
UreE_C_int_UreE_N,27,0.975,0.889,0.8,0.0,0.0,0.0
UreE_C_int_UreE_N,28,0.992,1.0,0.889,0.0,0.0,0.0
efhand_int_Troponin,1,0.84,0.6,0.75,0.0,0.0,0.0
efhand_int_Troponin,2,1.0,0.955,1.0,0.0,0.0,0.0
efhand_int_Troponin,3,1.0,0.882,1.0,0.0,0.0,0.0
efhand_int_Troponin,4,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,5,1.0,0.958,1.0,0.0,0.0,0.0
efhand_int_Troponin,6,0.993,0.941,0.889,0.0,0.0,0.0
efhand_int_Troponin,7,1.0,0.889,1.0,0.0,0.0,0.0
efhand_int_Troponin,8,0.969,1.0,0.88,0.0,0.0,0.0
efhand_int_Troponin,9,1.0,0.941,1.0,0.0,0.0,0.0
efhand_int_Troponin,10,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,11,0.992,0.688,1.0,0.0,0.0,0.0
efhand_int_Troponin,12,0.974,0.96,0.857,0.0,0.0,0.0
efhand_int_Troponin,13,0.972,1.0,0.857,0.0,0.0,0.0
efhand_int_Troponin,14,0.996,0.938,0.938,0.0,0.0,0.0
efhand_int_Troponin,15,0.5,0.0,0.0,0.0,0.0,0.0
efhand_int_Troponin,16,0.741,0.111,1.0,0.0,0.0,0.0
efhand_int_Troponin,17,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,18,0.97,1.0,0.833,0.0,0.0,0.0
efhand_int_Troponin,19,1.0,1.0,0.929,0.0,0.0,0.0
efhand_int_Troponin,20,0.964,1.0,0.905,0.0,0.0,0.0
efhand_int_Troponin,21,1.0,1.0,0.824,0.0,0.0,0.0
efhand_int_Troponin,22,0.959,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,23,1.0,1.0,0.952,0.0,0.0,0.0
efhand_int_Troponin,24,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,25,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,26,0.958,1.0,0.952,0.0,0.0,0.0
efhand_int_Troponin,27,0.969,1.0,0.824,0.0,0.0,0.0
efhand_int_Troponin,28,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,29,1.0,1.0,0.909,0.0,0.0,0.0
efhand_int_Troponin,30,1.0,1.0,0.933,0.0,0.0,0.0
efhand_int_Troponin,31,0.857,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,32,0.968,1.0,0.952,0.0,0.0,0.0
efhand_int_Troponin,33,1.0,1.0,0.824,0.0,0.0,0.0
efhand_int_Troponin,34,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,35,0.948,1.0,0.833,0.0,0.0,0.0
efhand_int_Troponin,36,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,37,0.714,1.0,0.7,0.0,0.0,0.0
efhand_int_Troponin,38,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,39,0.964,1.0,0.778,0.0,0.0,0.0
efhand_int_Troponin,40,0.98,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,41,1.0,1.0,1.0,0.0,0.0,0.0
efhand_int_Troponin,42,0.939,1.0,0.778,0.0,0.0,0.0
efhand_int_Troponin,43,0.857,1.0,0.875,0.0,0.0,0.0
efhand_int_Troponin,44,0.953,1.0,0.952,0.0,0.0,0.0
efhand_int_Troponin,45,0.99,1.0,0.875,0.0,0.0,0.0
EpoR_lig-bind_int_fn3,0.868290322581
Ribosomal_L28_int_Ribosomal_L9_N,0.917222222222
DrsE_int_DsrH,0.927285714286
FGF_int_I-set,0.939945454545
Activin_recp_int_TGF_beta,0.942255319149
efhand_int_Troponin,0.954822222222
MHC_II_alpha_int_V-set,0.961052631579
UreE_C_int_UreE_N,0.963714285714
TetR_C_2_int_TetR_N,0.970282051282
Desulfoferrod_N_int_Desulfoferrodox,0.986108108108
GFRP_int_GTP_cyclohydroI,0.990733333333
Gelsolin_int_Sec23_helical,0.992714285714
Rieske_int_V-set,0.9961
E2_bind_int_ThiF,0.998538461538
